Price,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA,,,
Date,,,,,,,,
2026-01-06,187.22987365722656,192.15959956375178,186.80989821500853,190.50969495089785,176862600,183.43207244873048,185.06406901102167,64.80131350696871
2026-01-07,189.09976196289062,191.35963411085106,186.54989697142676,188.55979791265688,153543200,183.61006240844728,185.44842072072348,65.21506573094952
2026-01-08,185.0299835205078,189.53974931649188,183.70006889406122,189.09977067708235,172457000,183.61356201171876,185.40856955879818,70.30530241266479
2026-01-09,184.84999084472656,186.32990643372668,183.66005283935564,185.06998015284367,131327500,183.66755905151368,185.35537158602946,66.908526036186
2026-01-12,184.92999267578125,187.10986736077922,183.010098425574,183.2100845491025,137968500,183.86804885864257,185.31485930886296,57.922181422432075
2026-01-13,185.79994201660156,188.0998205983224,183.3900687774691,184.9899882929175,160128900,184.40751953125,185.36105766198094,54.58875319642833
2026-01-14,183.1300811767578,184.45001701406107,180.79021156477043,184.3100252062831,159586100,184.75000076293946,185.14858371100732,35.01229436237736
2026-01-15,187.03988647460938,189.6897370464893,186.31992419508657,186.48991316970114,206188600,185.21647567749022,185.32870778373132,46.689322928810896
2026-01-16,186.21990966796875,190.4296883714215,186.06992389502736,189.06976141755646,187967200,185.98093338012694,185.4135841536587,40.42741836859484
2026-01-20,178.06036376953125,182.37012791600927,177.60038196777572,181.89014292514364,223345300,186.17742309570312,184.71327745040847,32.073485465906
2026-01-21,183.31008911132812,185.3699752173061,178.3903418724365,179.04031586008543,200381000,186.29391708374024,184.57964046573414,43.5827499596233
2026-01-22,184.82998657226562,186.15991637882954,183.92003219020145,184.7399951080077,139636600,186.35141372680664,184.60348295207046,47.51196502731041
2026-01-23,187.6598358154297,189.58973923983262,186.80989099781206,187.48984685190618,142748100,186.2744171142578,184.8945641771523,48.256485897712814
2026-01-26,186.4599151611328,189.1097657209082,185.97994539629804,187.1498802806874,124799600,186.16742324829102,185.04364522324568,47.595464900209834
2026-01-27,188.50979614257812,189.9897117301412,185.6899415183402,187.22986667366473,143711600,186.0669288635254,185.37375483461068,51.80382187191813
2026-01-28,191.5096435546875,192.33960048487265,189.82972650403363,191.25965707901594,148552700,186.2319206237793,185.95812518890372,53.29146562273878
2026-01-29,192.49957275390625,193.46952146246272,186.04992498376654,191.32963792417547,171764400,186.48040695190429,186.58112019509443,61.13926936794789
2026-01-30,191.11965942382812,194.47947816452233,189.45974561417185,191.19965692455457,179489500,186.7118942260742,187.0133620264024,59.02679375256213
2026-02-02,185.59996032714844,190.2897090701948,184.87000408758857,187.1898706566695,165794100,186.54990310668944,186.87875234075918,50.8339610786507
2026-02-03,180.33023071289062,186.25991753048794,176.22045266395375,186.22992037566058,204019600,186.16092376708986,186.2550836142955,43.86357621471792
2026-02-04,174.18057250976562,179.57028010697434,171.90069716024271,179.45029148582987,207014100,185.5084587097168,185.10513017576883,40.68678777185072
2026-02-05,171.87069702148438,176.81043194569037,171.020736948564,174.92051964769362,206312900,184.6470054626465,183.84470797059888,33.67058916287229
2026-02-06,185.39996337890625,186.98987361565233,174.59055120100808,176.6804343618602,231346200,184.6655044555664,183.99282753329481,49.3069713502761
2026-02-09,190.0297088623047,193.64952333361757,183.9400420976916,184.25002288009932,196387400,184.92449035644532,184.56776861224813,60.75858707301224
2026-02-10,188.52978515625,192.46957427391544,188.10980972728564,191.36964298604585,136764800,185.10447998046874,184.94510352120068,55.03082516133206
2026-02-11,190.0397186279297,193.24953637655122,188.75978911487715,192.43958265041238,144192700,185.31646881103515,185.43030495993676,55.02218631800085
2026-02-12,186.9298858642578,193.5995230748733,186.49990120030046,193.01955263160718,189932500,185.50645904541017,185.5731221889197,49.30010569079999
2026-02-13,182.80010986328125,187.4898586352177,181.58017462912434,187.4698554447334,161888000,185.29447021484376,185.30902577695414,46.67755636680374
2026-02-17,184.95999145507812,187.13986615921206,179.17029624003743,181.74016448672575,162276900,185.23147430419922,185.27578441296595,46.78384045725206
2026-02-18,187.96981811523438,190.3596881055438,186.7498829478333,188.73978069812654,164749100,185.72694702148436,185.53235905127724,46.79346158418086
2026-02-19,187.88983154296875,188.41980165789556,185.64996245587088,187.04988063530703,126554500,185.9559341430664,185.75688024096215,45.7542900637368
2026-02-20,189.8097381591797,190.31970507557438,185.92994318264132,186.5599139825128,178422300,186.2049217224121,186.14286670936383,48.80540584919339
2026-02-23,191.53964233398438,193.93950641757905,189.56974766836524,191.3896412925324,171584800,186.39891204833984,186.65684534028009,55.818967901298045
2026-02-24,192.83956909179688,193.75951747058733,187.38985183856119,191.47964208446245,175123600,186.71789474487304,187.2456761737579,63.2887377731786
2026-02-25,195.54940795898438,197.61930319203404,193.77949953248776,194.43946745531196,250637100,187.06987533569335,188.0365077723509,74.49002860960135
2026-02-26,184.87998962402344,194.27947461393586,184.31002841741252,194.25948668244985,360807900,186.73839263916017,187.7358869963197,62.51202293140274
2026-02-27,177.180419921875,182.5801217841234,176.3704661683341,181.2401979138715,311636500,185.9724349975586,186.73060441780115,41.09619382104189
2026-03-02,182.47012329101562,183.45008125730604,174.63055110847353,175.00052620838028,209095300,185.53995819091796,186.32484431048823,41.92652629678312
2026-03-03,180.04025268554688,180.8901975001603,176.91041730394699,178.4803396065267,178099400,185.2619728088379,185.72631177477953,41.10994857425543
2026-03-04,183.03009033203125,184.69000418349444,180.0502558302461,180.4302401537762,177731200,185.39696578979493,185.46952878023208,42.88034160746572
2026-03-05,183.330078125,184.05004039552568,177.87038204113773,181.1601973472636,198779700,185.85444107055665,185.2657715749719,46.12235384924391
2026-03-06,177.8103790283203,182.7500987288974,176.81043317462274,179.83025866705609,189021900,186.15142517089845,184.5557341895765,44.781419570310966
2026-03-09,182.64010620117188,182.90010189125664,175.55049367782217,176.82042919903367,177213600,186.01343231201173,184.37329342877607,47.70204656848667
2026-03-10,184.760009765625,186.42991760168223,182.00014929336922,182.39012758732315,179118500,185.74994735717775,184.41012355609502,46.76347610525357
2026-03-11,186.02999877929688,187.6199951171875,184.4499969482422,185.91000366210938,145280400,185.62495803833008,184.56439738687615,48.168636972840424
2026-03-12,183.13999938964844,184.94000244140625,181.75,184.0500030517578,155762700,185.27997207641602,184.42874043475922,43.55548111706488
2026-03-13,180.25,186.08999633789062,179.94000244140625,184.9199981689453,160988400,184.94597778320312,184.03076515525834,39.33076729623597
2026-03-16,183.22000122070312,188.8800048828125,181.41000366210938,182.97000122070312,217307400,184.96697235107422,183.95354954244357,41.187247574224294
2026-03-17,181.92999267578125,185.39999389648438,181.67999267578125,185.05999755859375,182497800,184.8154724121094,183.76082984085667,37.18961554006265
2026-03-18,180.39999389648438,183.3800048828125,180.3300018310547,182.47999572753906,156683100,184.43698120117188,183.44075022710692,44.911211692525924
2026-03-19,178.55999755859375,179.97999572753906,175.7899932861328,178.00999450683594,170968500,183.97048950195312,182.97591663962947,51.80768323356406
2026-03-20,172.6999969482422,178.25999450683594,171.72000122070312,178.0,239998000,183.11500244140626,181.9972576214021,37.38655592962577
2026-03-23,177.52999877929688,178.2279052734375,175.87010192871094,177.25,67134550,182.41452026367188,181.57180439834445,46.94832754578103
